003665,48.8,54.4,52.0,22.7,10.7,9.8,3.1,0.0
003749,71.8,79.9,18.0,27.2,32.5,11.9,9.7,0.7
003756,71.8,80.0,21.8,21.9,28.2,16.5,11.4,0.1
003780,72.0,80.1,19.7,19.2,32.1,15.3,9.8,1.5
003806,75.3,83.9,21.2,17.5,20.6,24.1,16.5,0.0
003822,86.9,96.8,10.7,13.5,15.9,23.2,36.5,0.3
003830,77.5,86.3,11.6,21.4,37.8,16.7,10.4,0.9
003863,83.8,93.3,7.2,16.3,32.9,20.0,20.5,1.4
003897,87.1,97.0,10.6,11.9,18.9,26.1,32.6,0.0
003905,57.6,64.1,40.8,22.7,14.7,12.8,7.8,0.1
003954,82.6,91.9,11.9,15.4,24.7,24.5,22.8,0.1
003970,83.2,92.6,9.8,15.9,35.2,16.9,21.3,0.6
003996,65.4,72.8,26.8,21.2,28.1,11.1,9.4,0.5
004002,86.3,96.1,11.3,11.3,23.8,22.9,30.8,0.0
004028,78.6,87.5,14.6,18.5,33.9,17.6,13.2,2.3
004077,48.5,54.0,52.7,21.4,15.6,5.3,3.1,0.1
004085,81.0,90.2,13.3,18.1,27.0,17.0,22.6,1.9
004101,83.3,92.7,12.7,14.6,24.2,23.5,24.2,0.8
004127,88.4,98.4,4.5,12.1,38.0,26.6,18.0,0.7
004135,43.5,48.4,60.3,18.7,12.9,4.4,1.0,0.1
004143,92.6,103.1,3.6,9.9,29.5,24.0,24.6,8.2
004176,73.6,81.9,24.6,17.7,16.8,19.8,21.1,0.0
004184,68.4,76.2,25.1,23.7,27.5,14.6,9.1,0.0
004192,86.0,95.7,10.9,12.9,19.2,29.9,26.5,0.6
004200,100.0,111.3,1.4,4.1,12.6,29.0,48.8,4.1
004218,68.8,76.6,28.5,19.7,20.3,17.9,13.5,0.0
004234,74.8,83.2,20.8,19.2,22.5,20.5,16.5,0.5
004267,62.9,70.0,34.0,24.6,16.4,13.4,11.6,0.0
004317,81.5,90.7,13.7,18.1,18.4,24.4,25.4,0.0
004333,76.8,85.6,17.9,17.5,29.0,20.4,13.8,1.3
004341,39.8,44.3,68.3,18.8,7.9,2.9,1.2,0.0
004358,57.0,63.4,40.9,22.6,21.1,11.2,3.4,0.0
004366,76.9,85.7,17.3,18.5,24.7,22.5,15.8,0.7
004390,86.2,95.9,10.2,13.7,16.5,26.8,30.3,1.8
004408,87.4,97.3,8.7,12.7,22.0,28.4,27.5,0.6
004416,80.1,89.2,13.0,16.8,29.5,18.3,19.3,1.9
004457,74.7,83.1,22.6,18.7,18.2,18.1,19.8,2.5
004473,91.5,101.8,6.9,9.8,19.1,22.6,41.6,0.0
004507,67.5,75.2,25.3,24.1,29.0,12.4,8.0,0.7
004515,79.3,88.3,16.8,14.8,20.6,28.4,18.7,0.0
004549,81.9,91.2,13.2,17.2,21.0,24.1,24.5,0.0
004556,71.6,79.7,14.3,31.1,35.7,16.1,2.8,0.0
004564,70.9,78.9,25.3,19.3,22.5,18.9,12.7,0.9
004580,73.0,81.2,25.8,16.2,19.2,19.5,19.2,0.0
004614,61.1,68.0,32.3,23.4,18.8,14.1,7.7,0.6
004622,60.4,67.2,24.9,23.7,28.5,8.6,6.3,0.0
004630,73.8,82.1,24.6,16.3,18.9,22.2,18.0,0.0
004697,96.0,106.8,5.3,6.3,11.7,22.8,53.4,0.5
004713,77.3,86.1,17.4,17.7,27.3,22.1,14.7,0.8
004739,75.2,83.7,22.6,17.2,17.2,21.9,21.2,0.0
004747,88.4,98.4,9.1,10.4,21.9,25.1,27.5,5.4
004754,90.7,101.0,7.9,9.8,18.3,23.7,40.2,0.1
004770,81.7,90.9,10.9,16.8,32.9,16.5,21.4,0.7
004796,95.4,106.2,2.8,6.2,27.4,20.7,38.4,4.1
004804,81.0,90.2,18.1,12.1,20.8,20.8,28.1,0.0
004812,71.8,79.9,16.5,21.3,30.7,14.1,11.2,1.9
004838,78.0,86.9,21.6,13.3,17.3,22.7,25.1,0.0
004853,73.2,81.5,19.6,21.9,24.5,15.7,14.5,2.5
004861,75.0,83.5,11.1,30.1,33.2,15.6,9.8,0.0
004879,68.4,76.2,31.4,16.2,19.6,18.9,13.9,0.0
004887,75.2,83.8,18.1,20.0,29.6,18.3,13.1,0.6
004911,77.1,85.9,14.0,20.7,35.3,16.9,12.5,0.3
004929,88.8,98.9,8.9,10.9,20.6,24.6,35.1,0.0
004937,74.3,82.7,20.5,20.8,21.2,19.7,17.7,0.0
004952,51.9,57.8,50.6,18.1,17.5,7.5,5.0,0.0
004994,82.4,91.7,11.3,16.4,29.4,19.2,19.5,3.4
005017,82.2,91.5,10.7,16.6,34.9,19.1,17.1,1.5
005025,68.0,75.7,30.6,20.1,16.8,15.2,15.2,2.1
005041,61.9,68.9,33.9,25.4,21.7,10.6,7.8,0.5
005074,70.2,78.2,28.2,16.1,23.8,17.1,14.5,0.0
005082,93.1,103.7,4.9,9.7,19.0,23.9,41.0,1.4
005124,67.3,74.9,30.4,19.3,23.6,14.3,12.4,0.0
005132,67.1,74.7,30.7,20.5,16.8,16.1,15.1,0.5
005157,67.6,75.3,30.0,20.5,17.9,18.5,13.1,0.0
005165,93.1,103.7,7.7,7.3,14.3,21.7,49.0,0.0
005173,87.4,97.3,8.2,11.7,29.2,24.6,26.3,0.0
005181,63.1,70.2,35.5,20.7,21.3,11.2,11.2,0.0
005199,80.2,89.3,13.6,18.3,25.8,23.2,16.5,2.4
005207,76.7,85.4,17.4,17.1,29.6,18.1,15.9,1.0
005256,75.6,84.2,23.7,14.7,19.7,17.7,24.3,0.0
005264,81.2,90.4,15.9,16.7,16.7,20.4,30.2,0.3
005280,86.9,96.7,10.6,12.1,18.3,23.6,35.0,0.0
005298,84.1,93.6,7.6,16.6,38.3,19.2,18.2,0.0
005322,88.4,98.4,6.8,12.4,31.5,22.8,20.2,6.2
005330,87.9,97.9,9.6,11.5,19.6,21.8,37.1,0.0
