047472,76.3,83.8,20.1,18.8,26.2,16.8,16.8,1.3
047498,78.9,86.6,16.4,20.0,23.2,20.2,19.9,0.3
047506,70.6,77.5,23.9,22.9,29.4,13.8,9.5,0.6
047514,77.2,84.8,18.3,18.5,27.0,20.3,15.4,0.3
047522,77.0,84.6,16.6,21.4,29.2,18.1,14.8,0.0
047548,84.0,92.2,11.5,14.7,31.1,20.0,21.3,1.0
047571,79.7,87.5,13.4,21.7,28.1,18.9,17.1,0.8
047589,92.2,101.3,6.0,9.5,24.0,25.7,33.1,1.4
047597,86.8,95.3,8.9,14.1,28.1,25.6,22.4,0.8
047613,78.9,86.7,13.9,21.4,31.6,17.5,15.0,0.6
047621,83.9,92.2,11.1,16.2,29.0,21.6,21.5,0.5
047639,81.8,89.8,13.3,16.3,30.7,22.1,17.2,0.3
047688,90.2,99.1,8.8,9.8,21.4,28.1,30.3,1.5
047696,80.9,88.8,15.3,16.8,26.9,19.7,21.3,0.0
047712,75.5,82.9,17.6,21.7,30.2,18.1,11.4,0.6
047720,75.5,82.9,20.2,19.4,27.6,17.7,12.3,2.6
047738,79.6,87.4,13.9,20.8,27.8,20.1,16.8,0.5
047746,75.8,83.3,19.4,20.0,26.4,19.0,14.6,0.4
047761,74.2,81.5,20.6,20.5,25.8,17.6,14.9,0.0
047787,68.3,75.0,26.8,23.2,25.0,15.1,9.6,0.0
047795,81.3,89.3,15.8,15.7,24.0,22.4,21.4,0.6
047803,75.7,83.1,18.7,18.6,26.9,18.7,15.3,0.4
047829,83.7,91.9,11.8,15.8,28.2,21.9,22.2,0.0
047837,83.1,91.2,11.5,17.4,25.9,23.3,21.1,0.3
047845,74.7,82.1,20.0,20.5,28.8,17.7,12.7,0.2
047852,85.2,93.5,8.1,17.7,30.7,21.9,21.3,0.1
047878,94.0,103.2,4.8,8.9,22.5,21.4,37.7,4.0
047886,76.7,84.2,17.8,18.0,27.0,18.9,16.3,0.4
047894,82.2,90.2,14.4,15.8,26.4,20.4,21.7,1.2
047902,85.8,94.2,10.3,14.8,27.4,23.7,21.2,2.5
047928,83.1,91.2,12.3,15.5,28.9,23.1,19.7,0.2
047936,81.9,90.0,15.1,15.0,26.3,20.1,22.9,0.4
047944,73.6,80.8,23.0,19.3,26.4,17.3,13.3,0.7
047951,71.4,78.4,24.4,20.5,23.6,16.9,13.8,0.0
047969,79.6,87.5,15.8,19.0,25.0,20.1,19.1,1.1
047985,86.1,94.5,10.3,13.5,26.6,22.9,25.5,0.7
047993,76.6,84.2,19.9,17.9,25.6,19.0,15.5,1.9
048009,77.8,85.4,19.2,17.7,24.1,18.5,16.8,3.5
048017,77.4,85.0,15.6,21.4,31.6,19.0,12.1,0.3
048025,74.7,82.0,20.1,20.4,27.2,16.8,14.7,0.4
048033,79.3,87.1,16.6,17.8,26.9,18.3,18.3,2.0
048041,83.2,91.3,13.8,14.9,25.1,21.4,22.2,2.2
048074,82.8,90.9,12.9,16.1,27.3,21.6,21.0,0.9
048082,84.5,92.8,11.9,15.7,25.2,22.1,22.3,2.7
048090,77.1,84.6,17.3,19.1,29.2,21.8,11.9,0.4
048116,94.6,103.8,6.9,8.2,18.3,21.6,36.5,8.5
048124,92.9,102.0,6.1,9.7,20.5,24.5,36.7,2.3
048132,61.6,67.7,34.4,25.9,21.2,11.8,6.2,0.2
048140,86.8,95.3,9.8,13.2,26.6,26.4,20.9,2.9
048157,85.2,93.6,11.4,14.0,27.7,21.9,23.7,1.1
048165,79.4,87.2,15.3,17.9,27.9,19.0,16.8,2.3
